"fold";"method";"metric";"val";"dataset"
4;"Boosted Stumps";"acc";1;"parkinsons"
4;"Boosted Stumps";"brier_score";0,0262283950723257;"parkinsons"
5;"Boosted Stumps";"auc";1;"parkinsons"
5;"Boosted Stumps";"acc";1;"parkinsons"
5;"Boosted Stumps";"brier_score";0,0167910640276707;"parkinsons"
6;"Boosted Stumps";"auc";0,676470588235294;"parkinsons"
6;"Boosted Stumps";"acc";0,736842105263158;"parkinsons"
6;"Boosted Stumps";"brier_score";0,183712896802287;"parkinsons"
7;"Boosted Stumps";"auc";0,965909090909091;"parkinsons"
7;"Boosted Stumps";"acc";0,894736842105263;"parkinsons"
7;"Boosted Stumps";"brier_score";0,0914755075435615;"parkinsons"
8;"Boosted Stumps";"auc";1;"parkinsons"
8;"Boosted Stumps";"acc";0,894736842105263;"parkinsons"
8;"Boosted Stumps";"brier_score";0,0459378134943808;"parkinsons"
9;"Boosted Stumps";"auc";1;"parkinsons"
9;"Boosted Stumps";"acc";0,947368421052632;"parkinsons"
9;"Boosted Stumps";"brier_score";0,0404518437535247;"parkinsons"
10;"Boosted Stumps";"auc";0,923076923076923;"parkinsons"
10;"Boosted Stumps";"acc";0,842105263157895;"parkinsons"
10;"Boosted Stumps";"brier_score";0,091226913319763;"parkinsons"
1;"CART";"auc";0,754901960784314;"parkinsons"
1;"CART";"acc";0,9;"parkinsons"
1;"CART";"brier_score";0,0786991738984891;"parkinsons"
2;"CART";"auc";0,941176470588235;"parkinsons"
2;"CART";"acc";0,9;"parkinsons"
2;"CART";"brier_score";0,0924795731850209;"parkinsons"
3;"CART";"auc";0,946428571428571;"parkinsons"
3;"CART";"acc";0,9;"parkinsons"
3;"CART";"brier_score";0,0841927969104308;"parkinsons"
4;"CART";"auc";0,78125;"parkinsons"
4;"CART";"acc";0,75;"parkinsons"
4;"CART";"brier_score";0,178014046327301;"parkinsons"
5;"CART";"auc";1;"parkinsons"
5;"CART";"acc";0,75;"parkinsons"
5;"CART";"brier_score";0,124285585362964;"parkinsons"
6;"CART";"auc";0,617647058823529;"parkinsons"
6;"CART";"acc";0,842105263157895;"parkinsons"
6;"CART";"brier_score";0,158408000200143;"parkinsons"
7;"CART";"auc";0,840909090909091;"parkinsons"
7;"CART";"acc";0,842105263157895;"parkinsons"
7;"CART";"brier_score";0,126163331820323;"parkinsons"
8;"CART";"auc";0,845238095238095;"parkinsons"
8;"CART";"acc";0,842105263157895;"parkinsons"
8;"CART";"brier_score";0,130274095940318;"parkinsons"
9;"CART";"auc";0,802083333333333;"parkinsons"
9;"CART";"acc";0,947368421052632;"parkinsons"
9;"CART";"brier_score";0,0695022863052739;"parkinsons"
10;"CART";"auc";0,769230769230769;"parkinsons"
10;"CART";"acc";0,736842105263158;"parkinsons"
10;"CART";"brier_score";0,213372205907196;"parkinsons"
1;"ElasticNet";"auc";0,764705882352941;"parkinsons"
1;"ElasticNet";"acc";0,85;"parkinsons"
1;"ElasticNet";"brier_score";0,131498719869429;"parkinsons"
2;"ElasticNet";"auc";1;"parkinsons"
2;"ElasticNet";"acc";0,95;"parkinsons"
2;"ElasticNet";"brier_score";0,0548238323583008;"parkinsons"
3;"ElasticNet";"auc";0,988095238095238;"parkinsons"
3;"ElasticNet";"acc";0,95;"parkinsons"
3;"ElasticNet";"brier_score";0,0576415437854847;"parkinsons"
4;"ElasticNet";"auc";0,921875;"parkinsons"
4;"ElasticNet";"acc";0,85;"parkinsons"
4;"ElasticNet";"brier_score";0,110365021051046;"parkinsons"
5;"ElasticNet";"auc";0,928571428571429;"parkinsons"
5;"ElasticNet";"acc";0,9;"parkinsons"
5;"ElasticNet";"brier_score";0,0828362003566627;"parkinsons"
6;"ElasticNet";"auc";0,676470588235294;"parkinsons"
6;"ElasticNet";"acc";0,894736842105263;"parkinsons"
6;"ElasticNet";"brier_score";0,117744591577421;"parkinsons"
7;"ElasticNet";"auc";0,920454545454545;"parkinsons"
7;"ElasticNet";"acc";0,842105263157895;"parkinsons"
7;"ElasticNet";"brier_score";0,151028126546346;"parkinsons"
8;"ElasticNet";"auc";0,857142857142857;"parkinsons"
8;"ElasticNet";"acc";0,842105263157895;"parkinsons"
8;"ElasticNet";"brier_score";0,16487837229061;"parkinsons"
9;"ElasticNet";"auc";0,75;"parkinsons"
9;"ElasticNet";"acc";0,842105263157895;"parkinsons"
9;"ElasticNet";"brier_score";0,132972437620982;"parkinsons"
10;"ElasticNet";"auc";0,923076923076923;"parkinsons"
10;"ElasticNet";"acc";0,842105263157895;"parkinsons"
10;"ElasticNet";"brier_score";0,118969837140024;"parkinsons"
1;"GBM";"auc";0,941176470588235;"parkinsons"
1;"GBM";"acc";0,95;"parkinsons"
1;"GBM";"brier_score";0,0593914120791573;"parkinsons"
2;"GBM";"auc";0,980392156862745;"parkinsons"
2;"GBM";"acc";0,95;"parkinsons"
2;"GBM";"brier_score";0,0504068546144589;"parkinsons"
3;"GBM";"auc";0,988095238095238;"parkinsons"
3;"GBM";"acc";0,9;"parkinsons"
3;"GBM";"brier_score";0,0508972709792876;"parkinsons"
4;"GBM";"auc";1;"parkinsons"
4;"GBM";"acc";1;"parkinsons"
4;"GBM";"brier_score";0,0176080039416041;"parkinsons"
5;"GBM";"auc";1;"parkinsons"
5;"GBM";"acc";1;"parkinsons"
5;"GBM";"brier_score";0,0251287110487218;"parkinsons"
6;"GBM";"auc";0,794117647058823;"parkinsons"
6;"GBM";"acc";0,736842105263158;"parkinsons"
6;"GBM";"brier_score";0,147198528972439;"parkinsons"
7;"GBM";"auc";0,988636363636364;"parkinsons"
7;"GBM";"acc";0,894736842105263;"parkinsons"
7;"GBM";"brier_score";0,0795704626164262;"parkinsons"
8;"GBM";"auc";1;"parkinsons"
8;"GBM";"acc";0,894736842105263;"parkinsons"
8;"GBM";"brier_score";0,0589919167410909;"parkinsons"
9;"GBM";"auc";0,979166666666667;"parkinsons"
9;"GBM";"acc";0,947368421052632;"parkinsons"
9;"GBM";"brier_score";0,0437285979673886;"parkinsons"
10;"GBM";"auc";0,897435897435897;"parkinsons"
10;"GBM";"acc";0,947368421052632;"parkinsons"
10;"GBM";"brier_score";0,0803468472212524;"parkinsons"
1;"glm";"auc";0,784313725490196;"parkinsons"
1;"glm";"acc";0,85;"parkinsons"
1;"glm";"brier_score";0,100666391975392;"parkinsons"
2;"glm";"auc";1;"parkinsons"
2;"glm";"acc";0,95;"parkinsons"
2;"glm";"brier_score";0,0360333918187418;"parkinsons"
3;"glm";"auc";0,94047619047619;"parkinsons"
3;"glm";"acc";0,9;"parkinsons"
3;"glm";"brier_score";0,0785514950199326;"parkinsons"
4;"glm";"auc";0,9375;"parkinsons"
4;"glm";"acc";0,95;"parkinsons"
4;"glm";"brier_score";0,070769064888883;"parkinsons"
5;"glm";"auc";0,964285714285714;"parkinsons"
5;"glm";"acc";0,9;"parkinsons"
5;"glm";"brier_score";0,0667374640034105;"parkinsons"
6;"glm";"auc";0,5;"parkinsons"
6;"glm";"acc";0,842105263157895;"parkinsons"
6;"glm";"brier_score";0,13596969123483;"parkinsons"
7;"glm";"auc";0,897727272727273;"parkinsons"
7;"glm";"acc";0,789473684210526;"parkinsons"
7;"glm";"brier_score";0,157307104788406;"parkinsons"
8;"glm";"auc";0,880952380952381;"parkinsons"
8;"glm";"acc";0,842105263157895;"parkinsons"
8;"glm";"brier_score";0,162801172326654;"parkinsons"
9;"glm";"auc";0,875;"parkinsons"
9;"glm";"acc";0,736842105263158;"parkinsons"
9;"glm";"brier_score";0,143465940073722;"parkinsons"
10;"glm";"auc";0,884615384615385;"parkinsons"
10;"glm";"acc";0,842105263157895;"parkinsons"
10;"glm";"brier_score";0,153730849608095;"parkinsons"
1;"Lasso";"auc";0,764705882352941;"parkinsons"
1;"Lasso";"acc";0,85;"parkinsons"
1;"Lasso";"brier_score";0,132142969763689;"parkinsons"
2;"Lasso";"auc";1;"parkinsons"
2;"Lasso";"acc";0,95;"parkinsons"
2;"Lasso";"brier_score";0,0578412581455434;"parkinsons"
3;"Lasso";"auc";0,988095238095238;"parkinsons"
3;"Lasso";"acc";0,95;"parkinsons"
3;"Lasso";"brier_score";0,0590761616682796;"parkinsons"
4;"Lasso";"auc";0,9375;"parkinsons"
4;"Lasso";"acc";0,9;"parkinsons"
4;"Lasso";"brier_score";0,109753780757576;"parkinsons"
5;"Lasso";"auc";0,928571428571429;"parkinsons"
5;"Lasso";"acc";0,9;"parkinsons"
5;"Lasso";"brier_score";0,0850945834645764;"parkinsons"
6;"Lasso";"auc";0,676470588235294;"parkinsons"
6;"Lasso";"acc";0,894736842105263;"parkinsons"
6;"Lasso";"brier_score";0,116576554284913;"parkinsons"
7;"Lasso";"auc";0,920454545454545;"parkinsons"
7;"Lasso";"acc";0,842105263157895;"parkinsons"
7;"Lasso";"brier_score";0,152044703599135;"parkinsons"
8;"Lasso";"auc";0,845238095238095;"parkinsons"
8;"Lasso";"acc";0,789473684210526;"parkinsons"
8;"Lasso";"brier_score";0,16543903666854;"parkinsons"
9;"Lasso";"auc";0,6875;"parkinsons"
9;"Lasso";"acc";0,842105263157895;"parkinsons"
9;"Lasso";"brier_score";0,138286447455914;"parkinsons"
10;"Lasso";"auc";0,923076923076923;"parkinsons"
10;"Lasso";"acc";0,842105263157895;"parkinsons"
10;"Lasso";"brier_score";0,120665806000437;"parkinsons"
1;"rf";"auc";0,901960784313726;"parkinsons"
1;"rf";"acc";0,95;"parkinsons"
1;"rf";"brier_score";0,0699638;"parkinsons"
2;"rf";"auc";0,990196078431373;"parkinsons"
2;"rf";"acc";0,95;"parkinsons"
2;"rf";"brier_score";0,0433566;"parkinsons"
3;"rf";"auc";1;"parkinsons"
3;"rf";"acc";0,9;"parkinsons"
3;"rf";"brier_score";0,0478586;"parkinsons"
4;"rf";"auc";0,96875;"parkinsons"
4;"rf";"acc";0,9;"parkinsons"
4;"rf";"brier_score";0,0599904;"parkinsons"
5;"rf";"auc";1;"parkinsons"
5;"rf";"acc";1;"parkinsons"
5;"rf";"brier_score";0,0596944;"parkinsons"
6;"rf";"auc";0,823529411764706;"parkinsons"
6;"rf";"acc";0,789473684210526;"parkinsons"
6;"rf";"brier_score";0,104164421052632;"parkinsons"
7;"rf";"auc";0,943181818181818;"parkinsons"
7;"rf";"acc";0,842105263157895;"parkinsons"
7;"rf";"brier_score";0,0971717894736842;"parkinsons"
8;"rf";"auc";0,988095238095238;"parkinsons"
8;"rf";"acc";0,894736842105263;"parkinsons"
8;"rf";"brier_score";0,0824404210526316;"parkinsons"
9;"rf";"auc";0,958333333333333;"parkinsons"
9;"rf";"acc";0,947368421052632;"parkinsons"
9;"rf";"brier_score";0,0630507368421053;"parkinsons"
10;"rf";"auc";0,935897435897436;"parkinsons"
10;"rf";"acc";0,894736842105263;"parkinsons"
10;"rf";"brier_score";0,096818947368421;"parkinsons"
1;"Ridge";"auc";0,784313725490196;"parkinsons"
1;"Ridge";"acc";0,8;"parkinsons"
1;"Ridge";"brier_score";0,122647547761273;"parkinsons"
2;"Ridge";"auc";0,96078431372549;"parkinsons"
2;"Ridge";"acc";0,95;"parkinsons"
2;"Ridge";"brier_score";0,0650779467164769;"parkinsons"
3;"Ridge";"auc";0,952380952380952;"parkinsons"
3;"Ridge";"acc";0,85;"parkinsons"
3;"Ridge";"brier_score";0,0939830794975588;"parkinsons"
4;"Ridge";"auc";0,828125;"parkinsons"
4;"Ridge";"acc";0,85;"parkinsons"
4;"Ridge";"brier_score";0,127781681609231;"parkinsons"
5;"Ridge";"auc";0,952380952380952;"parkinsons"
5;"Ridge";"acc";0,95;"parkinsons"
5;"Ridge";"brier_score";0,071003530241396;"parkinsons"
6;"Ridge";"auc";0,617647058823529;"parkinsons"
6;"Ridge";"acc";0,842105263157895;"parkinsons"
6;"Ridge";"brier_score";0,116741419227523;"parkinsons"
7;"Ridge";"auc";0,931818181818182;"parkinsons"
7;"Ridge";"acc";0,789473684210526;"parkinsons"
7;"Ridge";"brier_score";0,155881305652869;"parkinsons"
8;"Ridge";"auc";0,869047619047619;"parkinsons"
8;"Ridge";"acc";0,789473684210526;"parkinsons"
8;"Ridge";"brier_score";0,155747280555055;"parkinsons"
9;"Ridge";"auc";0,708333333333333;"parkinsons"
9;"Ridge";"acc";0,842105263157895;"parkinsons"
9;"Ridge";"brier_score";0,136630993543864;"parkinsons"
10;"Ridge";"auc";0,923076923076923;"parkinsons"
10;"Ridge";"acc";0,947368421052632;"parkinsons"
10;"Ridge";"brier_score";0,125196242993893;"parkinsons"
1;"Boosted Stumps";"auc";0,961538461538462;"pop_failures"
1;"Boosted Stumps";"acc";0,981481481481482;"pop_failures"
1;"Boosted Stumps";"brier_score";0,0193711598893201;"pop_failures"
2;"Boosted Stumps";"auc";0,78;"pop_failures"
2;"Boosted Stumps";"acc";0,925925925925926;"pop_failures"
2;"Boosted Stumps";"brier_score";0,0667365520112751;"pop_failures"
3;"Boosted Stumps";"auc";0,911854103343465;"pop_failures"
3;"Boosted Stumps";"acc";0,907407407407407;"pop_failures"
3;"Boosted Stumps";"brier_score";0,0760630755905037;"pop_failures"
4;"Boosted Stumps";"auc";0,973856209150327;"pop_failures"
4;"Boosted Stumps";"acc";0,944444444444444;"pop_failures"
4;"Boosted Stumps";"brier_score";0,0307971601581204;"pop_failures"
5;"Boosted Stumps";"auc";0,938775510204082;"pop_failures"
5;"Boosted Stumps";"acc";0,907407407407407;"pop_failures"
5;"Boosted Stumps";"brier_score";0,0617948643403178;"pop_failures"
6;"Boosted Stumps";"auc";0,927051671732523;"pop_failures"
6;"Boosted Stumps";"acc";0,907407407407407;"pop_failures"
6;"Boosted Stumps";"brier_score";0,06341304531025;"pop_failures"
7;"Boosted Stumps";"auc";0,938775510204082;"pop_failures"
7;"Boosted Stumps";"acc";0,944444444444444;"pop_failures"
7;"Boosted Stumps";"brier_score";0,0551792900252902;"pop_failures"
8;"Boosted Stumps";"auc";0,795;"pop_failures"
8;"Boosted Stumps";"acc";0,944444444444444;"pop_failures"
8;"Boosted Stumps";"brier_score";0,0376086764840057;"pop_failures"
9;"Boosted Stumps";"auc";0,934640522875817;"pop_failures"
9;"Boosted Stumps";"acc";0,925925925925926;"pop_failures"
9;"Boosted Stumps";"brier_score";0,0432735481090375;"pop_failures"
10;"Boosted Stumps";"auc";0,940972222222222;"pop_failures"
10;"Boosted Stumps";"acc";0,87037037037037;"pop_failures"
10;"Boosted Stumps";"brier_score";0,0633102480258473;"pop_failures"
1;"CART";"auc";0,956730769230769;"pop_failures"
1;"CART";"acc";0,962962962962963;"pop_failures"
1;"CART";"brier_score";0,0250974816165417;"pop_failures"
2;"CART";"auc";0,75;"pop_failures"
2;"CART";"acc";0,888888888888889;"pop_failures"
2;"CART";"brier_score";0,0919091093129793;"pop_failures"
3;"CART";"auc";0,937689969604863;"pop_failures"
3;"CART";"acc";0,944444444444444;"pop_failures"
3;"CART";"brier_score";0,0494629708003075;"pop_failures"
4;"CART";"auc";0,816993464052288;"pop_failures"
4;"CART";"acc";0,944444444444444;"pop_failures"
4;"CART";"brier_score";0,0416973279399208;"pop_failures"
5;"CART";"auc";0,820408163265306;"pop_failures"
5;"CART";"acc";0,888888888888889;"pop_failures"
5;"CART";"brier_score";0,0788718804715766;"pop_failures"
6;"CART";"auc";0,86322188449848;"pop_failures"
6;"CART";"acc";0,925925925925926;"pop_failures"
6;"CART";"brier_score";0,0660862720841684;"pop_failures"
7;"CART";"auc";0,804081632653061;"pop_failures"
7;"CART";"acc";0,944444444444444;"pop_failures"
7;"CART";"brier_score";0,0494209559094319;"pop_failures"
8;"CART";"auc";0,6675;"pop_failures"
8;"CART";"acc";0,925925925925926;"pop_failures"
8;"CART";"brier_score";0,0619333087567402;"pop_failures"
9;"CART";"auc";0,888888888888889;"pop_failures"
9;"CART";"acc";0,925925925925926;"pop_failures"
9;"CART";"brier_score";0,0422794739330583;"pop_failures"
10;"CART";"auc";0,666666666666667;"pop_failures"
10;"CART";"acc";0,925925925925926;"pop_failures"
10;"CART";"brier_score";0,0721627868736829;"pop_failures"
1;"ElasticNet";"auc";0,980769230769231;"pop_failures"
1;"ElasticNet";"acc";0,962962962962963;"pop_failures"
1;"ElasticNet";"brier_score";0,0349338783096024;"pop_failures"
2;"ElasticNet";"auc";0,865;"pop_failures"
2;"ElasticNet";"acc";0,925925925925926;"pop_failures"
2;"ElasticNet";"brier_score";0,0648346011653344;"pop_failures"
3;"ElasticNet";"auc";0,978723404255319;"pop_failures"
3;"ElasticNet";"acc";0,87037037037037;"pop_failures"
3;"ElasticNet";"brier_score";0,0813921772034774;"pop_failures"
4;"ElasticNet";"auc";0,973856209150327;"pop_failures"
4;"ElasticNet";"acc";0,944444444444444;"pop_failures"
4;"ElasticNet";"brier_score";0,0476364910056266;"pop_failures"
5;"ElasticNet";"auc";0,987755102040816;"pop_failures"
5;"ElasticNet";"acc";0,907407407407407;"pop_failures"
5;"ElasticNet";"brier_score";0,0631101502859102;"pop_failures"
6;"ElasticNet";"auc";0,972644376899696;"pop_failures"
6;"ElasticNet";"acc";0,87037037037037;"pop_failures"
6;"ElasticNet";"brier_score";0,0832129060614544;"pop_failures"
7;"ElasticNet";"auc";0,987755102040816;"pop_failures"
7;"ElasticNet";"acc";0,907407407407407;"pop_failures"
7;"ElasticNet";"brier_score";0,0591973978565782;"pop_failures"
8;"ElasticNet";"auc";0,72;"pop_failures"
8;"ElasticNet";"acc";0,925925925925926;"pop_failures"
8;"ElasticNet";"brier_score";0,0655962166868046;"pop_failures"
9;"ElasticNet";"auc";0,967320261437909;"pop_failures"
9;"ElasticNet";"acc";0,944444444444444;"pop_failures"
9;"ElasticNet";"brier_score";0,0429253875329663;"pop_failures"
10;"ElasticNet";"auc";0,996527777777778;"pop_failures"
10;"ElasticNet";"acc";0,888888888888889;"pop_failures"
10;"ElasticNet";"brier_score";0,0667921684939786;"pop_failures"
1;"GBM";"auc";0,990384615384615;"pop_failures"
1;"GBM";"acc";0,981481481481482;"pop_failures"
1;"GBM";"brier_score";0,0139754407885383;"pop_failures"
2;"GBM";"auc";0,94;"pop_failures"
2;"GBM";"acc";0,944444444444444;"pop_failures"
2;"GBM";"brier_score";0,0521844104419006;"pop_failures"
3;"GBM";"auc";0,945288753799392;"pop_failures"
3;"GBM";"acc";0,888888888888889;"pop_failures"
3;"GBM";"brier_score";0,0768053216613566;"pop_failures"
4;"GBM";"auc";0,986928104575163;"pop_failures"
4;"GBM";"acc";0,944444444444444;"pop_failures"
4;"GBM";"brier_score";0,0222497516829051;"pop_failures"
5;"GBM";"auc";0,975510204081633;"pop_failures"
5;"GBM";"acc";0,925925925925926;"pop_failures"
5;"GBM";"brier_score";0,0455379252728495;"pop_failures"
6;"GBM";"auc";0,908814589665653;"pop_failures"
6;"GBM";"acc";0,925925925925926;"pop_failures"
6;"GBM";"brier_score";0,0610711809237539;"pop_failures"
7;"GBM";"auc";0,942857142857143;"pop_failures"
7;"GBM";"acc";0,944444444444444;"pop_failures"
7;"GBM";"brier_score";0,0501306629060571;"pop_failures"
8;"GBM";"auc";0,775;"pop_failures"
8;"GBM";"acc";0,944444444444444;"pop_failures"
8;"GBM";"brier_score";0,0439719366785248;"pop_failures"
9;"GBM";"auc";0,941176470588235;"pop_failures"
9;"GBM";"acc";0,981481481481482;"pop_failures"
9;"GBM";"brier_score";0,0254306524534648;"pop_failures"
10;"GBM";"auc";0,965277777777778;"pop_failures"
10;"GBM";"acc";0,944444444444444;"pop_failures"
10;"GBM";"brier_score";0,0420396001036456;"pop_failures"
1;"glm";"auc";0,990384615384615;"pop_failures"
1;"glm";"acc";0,981481481481482;"pop_failures"
1;"glm";"brier_score";0,0152512150257559;"pop_failures"
2;"glm";"auc";0,885;"pop_failures"
2;"glm";"acc";0,944444444444444;"pop_failures"
2;"glm";"brier_score";0,0435331727377014;"pop_failures"
3;"glm";"auc";0,996960486322188;"pop_failures"
3;"glm";"acc";0,962962962962963;"pop_failures"
3;"glm";"brier_score";0,0266064559361404;"pop_failures"
4;"glm";"auc";0,993464052287582;"pop_failures"
4;"glm";"acc";0,962962962962963;"pop_failures"
4;"glm";"brier_score";0,0269281292358343;"pop_failures"
5;"glm";"auc";0,963265306122449;"pop_failures"
5;"glm";"acc";0,944444444444444;"pop_failures"
5;"glm";"brier_score";0,0413191700213061;"pop_failures"
6;"glm";"auc";0,978723404255319;"pop_failures"
6;"glm";"acc";0,944444444444444;"pop_failures"
6;"glm";"brier_score";0,0385667961755295;"pop_failures"
7;"glm";"auc";1;"pop_failures"
7;"glm";"acc";0,962962962962963;"pop_failures"
7;"glm";"brier_score";0,0327800170453191;"pop_failures"
8;"glm";"auc";0,755;"pop_failures"
8;"glm";"acc";0,962962962962963;"pop_failures"
8;"glm";"brier_score";0,0375462699340277;"pop_failures"
9;"glm";"auc";0,967320261437909;"pop_failures"
9;"glm";"acc";0,925925925925926;"pop_failures"
9;"glm";"brier_score";0,0444505492419772;"pop_failures"
10;"glm";"auc";0,993055555555556;"pop_failures"
10;"glm";"acc";0,981481481481482;"pop_failures"
10;"glm";"brier_score";0,0214508330941049;"pop_failures"
1;"Lasso";"auc";0,980769230769231;"pop_failures"
1;"Lasso";"acc";0,962962962962963;"pop_failures"
1;"Lasso";"brier_score";0,0346926633170745;"pop_failures"
2;"Lasso";"auc";0,87;"pop_failures"
2;"Lasso";"acc";0,925925925925926;"pop_failures"
2;"Lasso";"brier_score";0,0644806784629323;"pop_failures"
3;"Lasso";"auc";0,966565349544073;"pop_failures"
3;"Lasso";"acc";0,87037037037037;"pop_failures"
3;"Lasso";"brier_score";0,0835950709157117;"pop_failures"
4;"Lasso";"auc";0,980392156862745;"pop_failures"
4;"Lasso";"acc";0,944444444444444;"pop_failures"
4;"Lasso";"brier_score";0,0466258836150682;"pop_failures"
5;"Lasso";"auc";0,963265306122449;"pop_failures"
5;"Lasso";"acc";0,907407407407407;"pop_failures"
5;"Lasso";"brier_score";0,063591557871024;"pop_failures"
6;"Lasso";"auc";0,972644376899696;"pop_failures"
6;"Lasso";"acc";0,87037037037037;"pop_failures"
6;"Lasso";"brier_score";0,0829890999201759;"pop_failures"
7;"Lasso";"auc";0,991836734693878;"pop_failures"
7;"Lasso";"acc";0,907407407407407;"pop_failures"
7;"Lasso";"brier_score";0,0576461359806051;"pop_failures"
8;"Lasso";"auc";0,725;"pop_failures"
8;"Lasso";"acc";0,925925925925926;"pop_failures"
8;"Lasso";"brier_score";0,0656797885703538;"pop_failures"
9;"Lasso";"auc";0,967320261437909;"pop_failures"
9;"Lasso";"acc";0,944444444444444;"pop_failures"
9;"Lasso";"brier_score";0,0428070463475944;"pop_failures"
10;"Lasso";"auc";0,996527777777778;"pop_failures"
10;"Lasso";"acc";0,888888888888889;"pop_failures"
10;"Lasso";"brier_score";0,0667426744517761;"pop_failures"
1;"rf";"auc";1;"pop_failures"
1;"rf";"acc";0,962962962962963;"pop_failures"
1;"rf";"brier_score";0,0236964444444444;"pop_failures"
2;"rf";"auc";0,9175;"pop_failures"
2;"rf";"acc";0,925925925925926;"pop_failures"
2;"rf";"brier_score";0,0560245925925926;"pop_failures"
3;"rf";"auc";0,878419452887538;"pop_failures"
3;"rf";"acc";0,87037037037037;"pop_failures"
3;"rf";"brier_score";0,0910377777777778;"pop_failures"
4;"rf";"auc";0,986928104575163;"pop_failures"
4;"rf";"acc";0,944444444444444;"pop_failures"
4;"rf";"brier_score";0,0360503703703704;"pop_failures"
5;"rf";"auc";0,944897959183673;"pop_failures"
5;"rf";"acc";0,925925925925926;"pop_failures"
5;"rf";"brier_score";0,057993037037037;"pop_failures"
6;"rf";"auc";0,945288753799392;"pop_failures"
6;"rf";"acc";0,87037037037037;"pop_failures"
6;"rf";"brier_score";0,0779782222222222;"pop_failures"
7;"rf";"auc";0,96734693877551;"pop_failures"
7;"rf";"acc";0,962962962962963;"pop_failures"
